"gene","Bahti_H28","Bahti_H30","Bahti_H29","Bahti_H27","W1","W2","W4","W78","W5","W6","W10","W21","W30","W25","W26","W1332","W1351","W1343","W1321","W1312","W1344","W1336","W1337","W1335","W1314","W1319","W1341","Bahti_H19","W1330","Bahti_H16","Bahti_H18","W1350","W1308","Bahti_H15","W1324","W34","W1317","W1323","Bahti_H14","W27","W23","Bahti_H17","W1347","Bahti_H7","W31","Bahti_H12","W1333","W1325","W3","W1318","Bahti_H26","W24","W33","Bahti_H6","W29","W35","Bahti_H2","Bahti_H8","Bahti_H20","W13","W36","W18","Bahti_H13","W7","Bahti_H25","W37","Bahti_H24","Bahti_H10","RF4","W17","W1310","Bahti_H22","W22","W32","RF2","Bahti_H21","Bahti_H5","Greece2","W1340","W1326","W80","Greece1","W9","Bahti_H41","Bahti_H23","Bahti_H45","Bahti_H3","Greece3","W1322","Bahti_H1","product"
"GUT_GENOME000231_51_11",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.097349284541403,NA,NA,NA,0.194698569082806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0.0584095707248418,NA,0,0.0486746422707015,NA,0.0243373211353507,NA,NA,0.0584095707248418,NA,0.0417211219463156,0,0.194698569082806,NA,0.0486746422707015,NA,0,NA,NA,NA,0.146023926812104,0.292047853624209,1.75228712174526,0,1.75228712174526,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_51_12",NA,NA,NA,NA,0.151730862993662,0.189663578742078,0.227596294490494,NA,0.324535456958667,0.132764505119455,0.14483400558486,0.159317406143345,0.298720136518773,0.177019340159273,0.185870307167236,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.265529010238909,0.3651023890785,0.3651023890785,0.3651023890785,0.331911262798637,0.3651023890785,0.3651023890785,0.3651023890785,0.3651023890785,0.177019340159273,0.3651023890785,0.3651023890785,0.3651023890785,0.318634812286691,0.3651023890785,NA,0.185870307167236,0.265529010238909,0.3651023890785,0.331911262798637,0.159317406143345,0.3651023890785,0.3651023890785,0.3651023890785,0.265529010238909,0.265529010238909,0.212423208191127,0.3651023890785,0.206522563519152,0.0995733788395909,0.177019340159273,0.0590064467197576,0.3651023890785,0.531058020477818,0.212423208191127,0.3651023890785,0.0885096700796364,0.23602578687903,0.295032233598788,0.331911262798637,0.0331911262798636,0.379327157484156,NA,0.3651023890785,0.3651023890785,NA,0.0885096700796364,0.295032233598788,0.123913538111491,0.0663822525597273,0.123913538111491,0.531058020477818,NA,1.59317406143346,0.331911262798637,"hypothetical protein"
"GUT_GENOME000231_51_13",NA,NA,NA,NA,NA,NA,NA,NA,0.141696750902527,NA,0.141696750902527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283393501805054,0,NA,NA,NA,NA,NA,NA,0,0,0.141696750902527,NA,NA,0.0708483754512634,NA,0.0708483754512634,NA,NA,0.141696750902527,NA,0.0708483754512634,NA,NA,NA,0.0708483754512634,NA,0.0708483754512634,NA,NA,NA,0.0708483754512634,NA,0.0944645006016845,0.141696750902527,0.0944645006016845,NA,0.0944645006016845,NA,NA,"Transcriptional regulatory protein PrrA"
"GUT_GENOME000231_51_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129047322540474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129047322540474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172063096720631,NA,NA,0.206475716064758,NA,0.206475716064758,NA,NA,0.172063096720631,NA,0.206475716064758,NA,NA,NA,0.206475716064758,NA,0.206475716064758,NA,NA,NA,0.29496530866394,NA,0.129047322540474,0.206475716064758,0.129047322540474,NA,0.301110419261105,NA,NA,"Sensor histidine kinase ResE"
"GUT_GENOME000231_51_15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_51_16",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_51_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_51_18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_51_19",NA,NA,NA,NA,NA,NA,NA,NA,0.756379100850549,NA,NA,NA,NA,0.252126366950183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252126366950183,0,NA,NA,NA,0.252126366950183,NA,NA,NA,0.252126366950183,NA,NA,NA,NA,NA,0.252126366950183,NA,NA,NA,NA,0.756379100850549,0.756379100850549,0.252126366950183,NA,NA,0.252126366950183,0.252126366950183,0.252126366950183,NA,0,0.126063183475091,NA,0.252126366950183,0.252126366950183,0.252126366950183,0.252126366950183,0.252126366950183,NA,0.252126366950183,NA,NA,NA,0.252126366950183,NA,NA,0.252126366950183,NA,NA,NA,NA,NA,"GTP 3'%2C8-cyclase"
"GUT_GENOME000231_51_20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_52_3",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0938914027149321,0.318954618046314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164309954751131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328619909502262,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657239819004525,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_52_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383817427385892,0.307053941908714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153526970954357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_52_5",NA,NA,NA,NA,NA,NA,0.151869158878504,NA,NA,NA,NA,NA,0.0607476635514018,0.193288020390824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236240913811007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151869158878504,NA,NA,0.0759345794392522,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236240913811007,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_52_9",NA,NA,NA,NA,0.436075597554197,NA,0.581434130072263,NA,0.0323018961151257,NA,0.145358532518066,NA,NA,0.145358532518066,NA,0.0969056883453771,0.290717065036131,0.387622753381508,0,NA,0.0415310092908759,0.436075597554197,0.218037798777099,0.290717065036131,0,0.0726792662590328,0.0290717065036131,0.145358532518066,0.290717065036131,0.387622753381508,0.0363396331295164,0.0969056883453771,0.436075597554197,0.193811376690754,0.581434130072263,0.290717065036131,0,0.145358532518066,0,0.290717065036131,0.290717065036131,0.145358532518066,NA,NA,0.116286826014453,NA,NA,0.0323018961151257,0,NA,NA,0.290717065036131,0.290717065036131,0,0.290717065036131,0.145358532518066,0.581434130072263,0.290717065036131,NA,NA,0.0726792662590328,0.436075597554197,0.0323018961151257,0.145358532518066,0,0.0726792662590328,0.0581434130072262,NA,0,0.145358532518066,NA,0,NA,0,NA,0,0,0,0.0726792662590328,0.145358532518066,NA,0,0.129207584460503,NA,0.0581434130072262,0.0969056883453771,NA,0,0,NA,"hypothetical protein"
"GUT_GENOME000231_52_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322939866369711,NA,1.61469933184855,0.322939866369711,0.322939866369711,NA,0.322939866369711,0.322939866369711,0.322939866369711,0.322939866369711,0,0.322939866369711,0,NA,NA,NA,0,0.322939866369711,0.161469933184855,NA,0.322939866369711,NA,0,NA,0.322939866369711,0.322939866369711,0.322939866369711,NA,0.322939866369711,NA,0.484409799554566,NA,0,0.322939866369711,0,NA,NA,NA,0.968819599109132,NA,NA,NA,0.161469933184855,0.322939866369711,0.322939866369711,0.322939866369711,NA,0.322939866369711,0.322939866369711,0.645879732739421,NA,1.29175946547884,0.322939866369711,0.645879732739421,0.161469933184855,NA,0.322939866369711,0.215293244246474,1.29175946547884,NA,NA,0.322939866369711,0.645879732739421,NA,NA,0.645879732739421,0.322939866369711,NA,0.322939866369711,NA,NA,0.645879732739421,NA,0.161469933184855,NA,NA,0.968819599109132,"hypothetical protein"
"GUT_GENOME000231_52_11",NA,NA,NA,NA,NA,NA,0.305699481865285,NA,NA,0.611398963730569,NA,NA,0.183419689119171,NA,NA,0.152849740932642,0.611398963730569,0.203799654576856,0.611398963730569,0.203799654576856,0.0764248704663211,0.203799654576856,0.087342709104367,0.203799654576856,0.0679332181922855,0.305699481865285,NA,0,0.611398963730569,0.122279792746114,0.087342709104367,0.0679332181922855,0.087342709104367,0.152849740932642,0.0764248704663211,0.305699481865285,0.203799654576856,0.305699481865285,0.0611398963730569,NA,0,0.101899827288428,NA,0.305699481865285,NA,0.305699481865285,0,NA,NA,NA,NA,0.203799654576856,0.183419689119171,0.611398963730569,0.917098445595854,NA,0.0611398963730569,0.203799654576856,0.203799654576856,0,0.203799654576856,0.305699481865285,0.0436713545521835,0.229274611398963,0.0764248704663211,0.152849740932642,0.152849740932642,NA,NA,0.203799654576856,NA,0,0.305699481865285,0,NA,0.0509499136442141,0,0,0.0611398963730569,0.611398963730569,NA,NA,0,NA,0.0611398963730569,0.0764248704663211,0.152849740932642,0,0.0509499136442141,0.152849740932642,"hypothetical protein"
"GUT_GENOME000231_52_12",NA,NA,NA,NA,0.280829015544042,NA,0.224663212435234,NA,0.140414507772021,0.280829015544042,0.0802368615840121,NA,0.168497409326425,0.327633851468049,NA,0.153179463024023,0.160473723168024,0.15601611974669,0.140414507772021,0.117012089810018,0.112331606217617,0.127649552520019,0.160473723168024,0.120355292376018,0.0802368615840121,0.0936096718480141,0.0936096718480141,0.105310880829016,0.120355292376018,0.140414507772021,0.15601611974669,0.140414507772021,0.112331606217617,0.117012089810018,0.100296076980015,0.153179463024023,0.210621761658032,0.105310880829016,0.140414507772021,0.224663212435234,0.240710584752036,0.15601611974669,0.168497409326425,0.120355292376018,0.280829015544042,0.140414507772021,0.224663212435234,0.157966321243524,0.374438687392056,0.0936096718480141,NA,0.187219343696028,0.374438687392056,0.120355292376018,0.163816925734025,0.224663212435234,0.0936096718480141,0.105310880829016,0.124812895797352,0.20059215396003,0.153179463024023,0.0561658031088084,0.140414507772021,0.13105354058722,0.31203223949338,0.224663212435234,0.280829015544042,0,0.175518134715026,0.0702072538860105,0.046804835924007,0.456347150259069,0.351036269430053,0.280829015544042,0.0702072538860105,0.441302738712066,0.0765897315120115,0.393160621761659,0.257426597582039,0.168497409326425,NA,0.187219343696028,0.140414507772021,0.234024179620035,0.386139896373058,0.0877590673575132,0.112331606217617,0.168497409326425,0,0.0561658031088084,"hypothetical protein"
"GUT_GENOME000231_52_13",NA,NA,NA,NA,0.185473411154345,NA,0,0,2.22568093385214,0.834630350194551,NA,0,0.347762645914396,0,NA,0.0252918287937742,0,0.023184176394293,0.0463683527885861,0,0,0.0278210116731516,0,0.0309122351923907,0.0309122351923907,0.0309122351923907,0.0556420233463034,0.0397443023902167,0,0.0463683527885861,0.0347762645914396,0.0278210116731516,0.0278210116731516,0.0618244703847815,0,0,0,0.0347762645914396,0.0695525291828792,0.111284046692607,0,0,0,0,NA,0.0556420233463033,0.111284046692607,0.0556420233463034,0.556420233463034,0.0309122351923907,NA,0,0,0.0347762645914396,0,0,0.0347762645914396,0,0,0.278210116731517,0,0,0,0.370946822308689,0.158977209560867,NA,0.389494163424124,0,0.0252918287937742,0.0556420233463033,0,0.16692607003891,0,NA,0,0.33385214007782,0.0618244703847815,0.486867704280155,0.0794886047804334,0,NA,0.278210116731517,0,0,0.370946822308689,NA,0.0556420233463033,0.556420233463034,NA,0.0927367055771723,"hypothetical protein"
"GUT_GENOME000231_52_14",0,0,0,0,NA,NA,0.15079548074706,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10053032049804,0.12566290062255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.12566290062255,NA,0,0.0837752670816997,NA,0.251325801245099,0.0502651602490198,0,NA,NA,NA,0.0301590961494119,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.251325801245099,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"Group II intron-encoded protein LtrA"
"GUT_GENOME000231_52_15",NA,NA,NA,NA,NA,NA,0.272727272727273,NA,0.0340909090909091,0.0209790209790209,0.0779220779220779,NA,0.0303030303030303,0.0681818181818182,NA,0.0568181818181818,0.0545454545454546,0.0227272727272727,0.0181818181818182,0.0511363636363636,0.0681818181818182,0.0574162679425837,0.0389610389610389,0.0727272727272728,0.0511363636363636,0.0511363636363636,0.0717703349282297,0.0641711229946524,0.0818181818181818,0.116883116883117,0.0606060606060606,0.0519480519480519,0.0909090909090909,0.0909090909090909,0.0578512396694215,NA,0.0181818181818182,0.0545454545454546,0.0545454545454546,0.0545454545454546,0.12396694214876,0.113636363636364,0.136363636363636,0.0389610389610389,0.0227272727272727,0.0717703349282297,0.136363636363636,0.0606060606060606,0.136363636363636,0.0606060606060606,NA,0.109090909090909,NA,0.109090909090909,0.0545454545454546,0.0454545454545455,0.024793388429752,0.0545454545454546,0.0681818181818182,0.272727272727273,0.090909090909091,0,0.0436363636363636,0.0389610389610389,0.0170454545454545,NA,0.0303030303030303,0.136363636363636,0.0545454545454546,0.0272727272727273,0,0.0545454545454545,0.0227272727272727,0,0.0779220779220779,0,0.0606060606060606,0.0303030303030303,0.0681818181818182,0.0303030303030303,NA,0,0.0454545454545455,0.0389610389610389,0.0227272727272727,0.024793388429752,0.0209790209790209,0.024793388429752,NA,0.0909090909090909,"hypothetical protein"
"GUT_GENOME000231_52_16",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.129999246817806,0.0394640570696909,0.0920827998292789,0.0920827998292789,0.0460413999146394,0.082874519846351,0.0920827998292789,0.0789281141393819,0.103593149807939,0.0920827998292789,0.0460413999146394,0.0575517498932993,0.0920827998292789,0.138124199743918,0.118392171209073,0.138124199743918,0.084999507534719,0.138124199743918,0.082874519846351,0.138124199743918,NA,0.0306942666097596,0.0460413999146394,0.0789281141393819,0,0,0.0460413999146394,0.0394640570696909,0,0.0920827998292789,0.0690620998719591,0.0552496798975673,0.0789281141393819,0,0.0920827998292789,NA,0,NA,0.110499359795135,NA,0,0.0920827998292789,0.0690620998719591,0.276248399487837,0,0.0690620998719591,0.552496798975673,0.103593149807939,0.110499359795135,0.138124199743918,0.138124199743918,0.138124199743918,0.0552496798975673,0.138124199743918,0.100453963450122,0.220998719590269,0.184165599658558,0,NA,NA,0.207186299615878,0.147332479726846,0.0920827998292789,0.0812495292611284,0.082874519846351,NA,0,NA,0.0920827998292789,0.184165599658558,0.0690620998719592,0,0,0.82874519846351,0.157856228278764,"hypothetical protein"
"GUT_GENOME000231_52_17",NA,NA,NA,NA,0.549329666552082,NA,0.549329666552082,NA,0.274664833276041,0.0549329666552082,0.137332416638021,NA,0.274664833276041,0.274664833276041,NA,0.183109888850694,0.12484765148911,0.101192306996436,0.164798899965625,0.183109888850694,0.125888048584852,0.235426999950892,0.171665520797526,0.137332416638021,0.219731866620833,0.213628203659143,0.176570249963169,0.274664833276041,0.205998624957031,0.137332416638021,0.156951333300595,0.137332416638021,0.244146518467592,0.102999312478515,0.12484765148911,NA,0.274664833276041,0.0686662083190103,0.219731866620833,0.274664833276041,0.109865933310416,0.109865933310416,0.183109888850694,0.137332416638021,0.117713499975446,0.091554944425347,0.183109888850694,0.219731866620833,NA,0.240331729116536,NA,0.137332416638021,NA,0.274664833276041,0.549329666552082,0.137332416638021,0.164798899965625,0.109865933310416,0.0686662083190103,0.091554944425347,0.0686662083190103,0.117713499975446,0.149817181786932,0.091554944425347,0.411997249914062,0.274664833276041,0.0686662083190103,0.366219777701388,0.343331041595052,0.137332416638021,0.196189166625744,0.0823994499828123,0.0686662083190103,NA,0.205998624957031,0.091554944425347,0.196189166625744,0.183109888850694,0.122073259233796,0.190152576883413,NA,0.274664833276041,0.183109888850694,0.183109888850694,0.091554944425347,NA,0.137332416638021,0.274664833276041,NA,0.164798899965625,"hypothetical protein"
"GUT_GENOME000231_52_18",NA,NA,NA,NA,0.304566401340593,NA,NA,NA,0.380708001675741,NA,NA,NA,0.40608853512079,0.217547429528995,NA,0.198630261743865,0.365479681608711,0.179971055337623,0.203044267560395,0.304566401340593,0.217547429528995,0.197072377338031,0.217547429528995,0.172146226844683,0.179971055337623,0.487306242144948,0.191764030473706,0.209389400921658,0.228424801005444,0.195792686576095,0.19235772716248,0.179971055337623,0.40608853512079,0.203044267560395,0.193814982671286,NA,0.208387537759353,0.261056915434794,0.355327468230692,0.19035400083787,0.221502837338613,0.253805334450494,0.355327468230692,0.304566401340593,0.221502837338613,0.456849602010889,0.348075887246392,0.184342821864043,0.304566401340593,0.176327916565606,NA,0.161241036003843,NA,0.182739840804356,0.203044267560395,0.152283200670296,0.217547429528995,0.276878546673266,0.167511520737326,0.710654936461383,0.270725690080527,0.121826560536237,0.197072377338031,0.187425477748057,0.179971055337623,0.304566401340593,0.257710031903578,0.193814982671286,0.182739840804356,0.253805334450494,0.223348694316435,0.257710031903578,0.365479681608711,NA,0.138439273336633,0.177663734115346,0.188541105591795,0.152283200670296,0.203044267560395,0.152283200670296,NA,0.152283200670296,0.121826560536237,0.203044267560395,0.236884978820461,0.0609132802681185,0.304566401340593,0.0507610668900987,0.174037943623196,0.209389400921658,"DNA topoisomerase 3"
"GUT_GENOME000231_52_19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HTH-type transcriptional activator RhaR"
"GUT_GENOME000231_52_20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255986787778695,NA,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,0.255986787778695,NA,0.255986787778695,0.255986787778695,NA,0.255986787778695,0.255986787778695,NA,NA,0,0.255986787778695,NA,NA,NA,NA,NA,0.255986787778695,0,0.255986787778695,NA,0,NA,0.255986787778695,NA,NA,0.255986787778695,NA,0,NA,0,0.51197357555739,0.255986787778695,NA,0.255986787778695,NA,0.255986787778695,NA,0.255986787778695,0,0.255986787778695,0.255986787778695,0,NA,NA,0.255986787778695,0.255986787778695,NA,0.255986787778695,0.255986787778695,NA,NA,NA,NA,0.255986787778695,NA,NA,NA,0.255986787778695,0.255986787778695,"Putative NAD(P)H nitroreductase"
"GUT_GENOME000231_52_21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,0,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,"Protein/nucleic acid deglycase 1"
"GUT_GENOME000231_52_22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,0.522402287893233,NA,0.522402287893233,0.522402287893233,NA,0.522402287893233,0.522402287893233,NA,NA,NA,0.522402287893233,NA,NA,NA,NA,NA,0.522402287893233,NA,0.522402287893233,NA,NA,NA,0.522402287893233,0,0,0.522402287893233,NA,0.522402287893233,NA,0,NA,0.522402287893233,0,NA,0,NA,NA,NA,NA,0.522402287893233,NA,0.130600571973308,NA,NA,NA,0.522402287893233,NA,0.522402287893233,0.522402287893233,NA,NA,0,NA,NA,0,NA,NA,0.522402287893233,0.522402287893233,"hypothetical protein"
"GUT_GENOME000231_52_23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_53_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,"V-type proton ATPase subunit E"
"GUT_GENOME000231_53_2",NA,NA,NA,NA,NA,NA,NA,NA,0.281122448979592,NA,NA,NA,NA,0.140561224489796,NA,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.140561224489796,0.281122448979592,0.281122448979592,0.281122448979592,0.140561224489796,0.281122448979592,0.281122448979592,0.281122448979592,0.281122448979592,0.562244897959185,0.281122448979592,0.281122448979592,0.281122448979592,NA,0.281122448979592,NA,0,0.140561224489796,0.281122448979592,0.281122448979592,0,0.281122448979592,0.281122448979592,0.281122448979592,NA,NA,NA,0.281122448979592,0.281122448979592,NA,0,NA,0.281122448979592,0.140561224489796,NA,0.281122448979592,NA,0.140561224489796,0.281122448979592,0.140561224489796,NA,0.281122448979592,NA,0.281122448979592,0.281122448979592,NA,NA,NA,0.0702806122448981,NA,0.0702806122448981,NA,NA,NA,0.281122448979592,"hypothetical protein"
"GUT_GENOME000231_53_3",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562027784547888,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,0.070253473068486,0,0,NA,0,NA,0,0,NA,NA,NA,0.187342594849296,NA,0.187342594849296,0,NA,0,0,"V-type ATP synthase alpha chain"
